datetime,action,price,position_size,pnl,cumulative_equity,interpolated_equity
1999-10-18 00:00:00,BUY,311.7,3.208213025344883,0.0,0.0,1000.0
2000-05-03 00:00:00,SELL,278.0,3.208213025344883,-108.11677895412254,891.8832210458775,891.8832210458775
2001-06-12 00:00:00,BUY,272.0,3.278982430315726,0.0,0.0,891.8832210458775
2004-06-04 00:00:00,SELL,391.03,3.278982430315726,390.29727868048076,1282.1804997263582,1282.1804997263582
2004-09-29 00:00:00,BUY,413.05,3.1041774596933984,0.0,0.0,1282.1804997263582
2005-05-27 00:00:00,SELL,420.43,3.1041774596933984,22.908829652537406,1305.0893293788956,1305.0893293788956
2005-08-16 00:00:00,BUY,446.15,2.9252254384823395,0.0,0.0,1305.0893293788956
2006-10-18 00:00:00,SELL,589.25,2.9252254384823395,418.5997602468228,1723.6890896257185,1723.6890896257185
2006-12-19 00:00:00,BUY,622.44,2.769245372446691,0.0,0.0,1723.6890896257185
2008-08-29 00:00:00,SELL,830.05,2.769245372446691,574.9230317736572,2298.6121213993756,2298.6121213993756
2009-02-10 00:00:00,BUY,914.7,2.5129683190110153,0.0,0.0,2298.6121213993756
2012-02-20 00:00:00,SELL,1733.82,2.5129683190110153,2058.4226094683027,4357.034730867678,4357.034730867678
2012-02-23 00:00:00,BUY,1780.15,2.4475660651448914,0.0,0.0,4357.034730867678
2012-04-13 00:00:00,SELL,1658.1,2.4475660651448914,-298.7254382509341,4058.309292616744,4058.309292616744
2012-09-19 00:00:00,BUY,1769.98,2.2928560168006102,0.0,0.0,4058.309292616744
2013-02-20 00:00:00,SELL,1563.54,2.2928560168006102,-473.33719610831804,3584.972096508426,3584.972096508426
2014-03-20 00:00:00,BUY,1327.71,2.700116815048788,0.0,0.0,3584.972096508426
2014-05-28 00:00:00,SELL,1257.89,2.700116815048788,-188.5221560267064,3396.44994048172,3396.44994048172
2014-07-01 00:00:00,BUY,1326.15,2.5611355732622405,0.0,0.0,3396.44994048172
2014-09-18 00:00:00,SELL,1224.7,2.5611355732622405,-259.82720390745453,3136.622736574266,3136.622736574266
2016-02-23 02:00:00,BUY,1210.8,2.590537443487171,0.0,0.0,3136.622736574266
2016-03-15 03:00:00,SELL,1235.33,2.590537443487171,63.5458834887404,3200.1686200630065,3200.1686200630065
2016-03-18 12:00:00,BUY,1254.91,2.550118032419063,0.0,0.0,3200.1686200630065
2016-03-22 08:00:00,SELL,1248.0,2.550118032419063,-17.621315604016218,3182.5473044589903,3182.5473044589903
2016-04-06 13:00:00,BUY,1225.2,2.597573705892091,0.0,0.0,3182.5473044589903
2016-04-15 08:00:00,SELL,1231.28,2.597573705892091,15.793248131823475,3198.340552590814,3198.340552590814
2016-04-20 13:00:00,BUY,1247.68,2.5634301684653225,0.0,0.0,3198.340552590814
2016-04-25 20:00:00,SELL,1238.62,2.5634301684653225,-23.224677326296387,3175.1158752645174,3175.1158752645174
2016-04-28 06:00:00,BUY,1247.12,2.5459585888002096,0.0,0.0,3175.1158752645174
2016-05-10 06:00:00,SELL,1264.79,2.5459585888002096,44.98708826409984,3220.1029635286172,3220.1029635286172
2016-05-17 05:00:00,BUY,1279.89,2.5159216522737244,0.0,0.0,3220.1029635286172
2016-05-19 04:00:00,SELL,1257.53,2.5159216522737244,-56.25600814484051,3163.8469553837767,3163.8469553837767
2016-06-06 03:00:00,BUY,1245.26,2.5407119439986645,0.0,0.0,3163.8469553837767
2016-06-22 02:00:00,SELL,1269.03,2.5407119439986645,60.392722908848555,3224.2396782926253,3224.2396782926253
2016-06-24 23:00:00,BUY,1315.78,2.450439798668946,0.0,0.0,3224.2396782926253
2016-07-13 07:00:00,SELL,1337.44,2.450439798668946,53.076526039169494,3277.3162043317952,3277.3162043317952
2016-07-28 09:00:00,BUY,1339.96,2.4458313713333197,0.0,0.0,3277.3162043317952
2016-08-08 20:00:00,SELL,1335.31,2.4458313713333197,-11.373115876700012,3265.943088455095,3265.943088455095
2016-08-17 08:00:00,BUY,1343.87,2.430252247951882,0.0,0.0,3265.943088455095
2016-08-22 12:00:00,SELL,1334.0,2.430252247951882,-23.986589687284777,3241.9564987678104,3241.9564987678104
2016-09-06 02:00:00,BUY,1327.33,2.4424645708059116,0.0,0.0,3241.9564987678104
2016-09-13 13:00:00,SELL,1325.89,2.4424645708059116,-3.517148981959963,3238.4393497858505,3238.4393497858505
2016-09-22 08:00:00,BUY,1331.74,2.4317354361856296,0.0,0.0,3238.4393497858505
2016-09-29 11:00:00,SELL,1321.63,2.4317354361856296,-24.584845259836584,3213.854504526014,3213.854504526014
2016-10-19 02:00:00,BUY,1263.64,2.5433307781694263,0.0,0.0,3213.854504526014
2016-11-09 01:00:00,SELL,1273.36,2.5433307781694263,24.721175163806038,3238.5756796898204,3238.5756796898204
2016-11-09 12:00:00,BUY,1303.83,2.4838941270639734,0.0,0.0,3238.5756796898204
2016-11-09 19:00:00,SELL,1276.04,2.4838941270639734,-69.02741779110784,3169.5482618987126,3169.5482618987126
2016-12-28 05:00:00,BUY,1142.01,2.7754120033088263,0.0,0.0,3169.5482618987126
2017-01-26 05:00:00,SELL,1199.08,2.7754120033088263,158.3927630288349,3327.9410249275475,3327.9410249275475
2017-02-01 12:00:00,BUY,1211.16,2.7477302956897085,0.0,0.0,3327.9410249275475
2017-02-15 02:00:00,SELL,1225.84,2.7477302956897085,40.33668074072466,3368.277705668272,3368.277705668272
2017-02-16 22:00:00,BUY,1239.42,2.717624135215078,0.0,0.0,3368.277705668272
2017-03-02 22:00:00,SELL,1234.98,2.717624135215078,-12.066251160355023,3356.211454507917,3356.211454507917
2017-03-16 19:00:00,BUY,1229.5,2.729736847912092,0.0,0.0,3356.211454507917
2017-03-31 17:00:00,SELL,1247.18,2.729736847912092,48.26174747108598,3404.473201979003,3404.473201979003
2017-04-04 13:00:00,BUY,1257.81,2.7066673042661478,0.0,0.0,3404.473201979003
2017-04-24 11:00:00,SELL,1270.73,2.7066673042661478,34.9701415711188,3439.443343550122,3439.443343550122
2017-05-16 02:00:00,BUY,1231.45,2.7930028369402913,0.0,0.0,3439.443343550122
2017-06-12 07:00:00,SELL,1267.74,2.7930028369402913,101.3580729525629,3540.801416502685,3540.801416502685
2017-06-29 06:00:00,BUY,1251.79,2.8285905914751557,0.0,0.0,3540.801416502685
2017-06-30 09:00:00,SELL,1243.28,2.8285905914751557,-24.071305933453914,3516.7301105692313,3516.7301105692313
2017-07-14 05:00:00,BUY,1216.8,2.890146376207455,0.0,0.0,3516.7301105692313
2017-08-07 16:00:00,SELL,1258.0,2.890146376207455,119.07403069974725,3635.8041412689786,3635.8041412689786
2017-08-10 05:00:00,BUY,1276.83,2.847524056662969,0.0,0.0,3635.8041412689786
2017-09-12 22:00:00,SELL,1331.52,2.847524056662969,155.73109065889776,3791.5352319278763,3791.5352319278763
2017-10-10 08:00:00,BUY,1286.69,2.9467356021480513,0.0,0.0,3791.5352319278763
2017-10-18 19:00:00,SELL,1281.16,2.9467356021480513,-16.295447879878793,3775.2397840479975,3775.2397840479975
2017-11-02 19:00:00,BUY,1276.47,2.9575624840756127,0.0,0.0,3775.2397840479975
2017-11-06 16:00:00,SELL,1271.76,2.9575624840756127,-13.930119299996477,3761.309664748001,3761.309664748001
2017-11-06 20:00:00,BUY,1280.94,2.9363667812294105,0.0,0.0,3761.309664748001
2017-11-14 15:00:00,SELL,1274.66,2.9363667812294105,-18.44038338612063,3742.8692813618804,3742.8692813618804
2017-11-15 13:00:00,BUY,1285.94,2.910609578488794,0.0,0.0,3742.8692813618804
2017-11-30 20:00:00,SELL,1271.66,2.910609578488794,-41.563504780819585,3701.3057765810604,3701.3057765810604
2017-12-15 23:00:00,BUY,1256.11,2.9466414379163135,0.0,0.0,3701.3057765810604
2018-01-31 09:00:00,SELL,1344.04,2.9466414379163135,259.0981816359813,3960.4039582170417,3960.4039582170417
2018-02-14 19:00:00,BUY,1346.79,2.940624713739367,0.0,0.0,3960.4039582170417
2018-02-21 22:00:00,SELL,1326.44,2.940624713739367,-59.84171292459587,3900.562245292446,3900.562245292446
2018-03-07 04:00:00,BUY,1335.75,2.920128950247012,0.0,0.0,3900.562245292446
2018-03-09 08:00:00,SELL,1319.09,2.920128950247012,-48.64934831111532,3851.9128969813305,3851.9128969813305
2018-03-15 08:00:00,BUY,1326.35,2.9041451328694015,0.0,0.0,3851.9128969813305
2018-03-15 23:00:00,SELL,1316.12,2.9041451328694015,-29.70940470925416,3822.2034922720763,3822.2034922720763
2018-03-22 14:00:00,BUY,1329.89,2.874074917678963,0.0,0.0,3822.2034922720763
2018-04-02 02:00:00,SELL,1326.66,2.874074917678963,-9.28326198410332,3812.920230287973,3812.920230287973
2018-04-10 15:00:00,BUY,1337.46,2.8508667401551993,0.0,0.0,3812.920230287973
2018-04-23 02:00:00,SELL,1332.93,2.8508667401551993,-12.914426332903076,3800.00580395507,3800.00580395507
2018-05-10 15:00:00,BUY,1321.97,2.8745022988078928,0.0,0.0,3800.00580395507
2018-05-15 21:00:00,SELL,1290.55,2.8745022988078928,-90.31686222854387,3709.688941726526,3709.688941726526
2018-05-25 01:00:00,BUY,1305.07,2.8425210461711066,0.0,0.0,3709.688941726526
2018-06-04 08:00:00,SELL,1291.47,2.8425210461711066,-38.658286227926965,3671.030655498599,3671.030655498599
2018-06-08 19:00:00,BUY,1298.12,2.8279593993610757,0.0,0.0,3671.030655498599
2018-06-08 20:00:00,SELL,1298.58,2.8279593993610757,1.3008613237061581,3672.3315168223053,3672.3315168223053
2018-06-11 01:00:00,BUY,1298.73,2.8276327772687972,0.0,0.0,3672.3315168223053
2018-06-18 02:00:00,SELL,1280.97,2.8276327772687972,-50.2187581242938,3622.1127586980115,3622.1127586980115
2018-07-05 18:00:00,BUY,1257.4,2.8806368368840554,0.0,0.0,3622.1127586980115
2018-07-11 23:00:00,SELL,1242.07,2.8806368368840554,-44.160162709432825,3577.9525959885787,3577.9525959885787
2018-07-27 05:00:00,BUY,1224.36,2.9223043843220777,0.0,0.0,3577.9525959885787
2018-07-27 20:00:00,SELL,1224.73,2.9223043843220777,1.0812526221998269,3579.0338486107785,3579.0338486107785
2018-08-22 11:00:00,BUY,1196.51,2.991227694386824,0.0,0.0,3579.0338486107785
2018-09-04 13:00:00,SELL,1194.47,2.991227694386824,-6.102104496548691,3572.93174411423,3572.93174411423
2018-09-13 08:00:00,BUY,1204.11,2.967280185459991,0.0,0.0,3572.93174411423
2018-09-18 15:00:00,SELL,1201.1,2.967280185459991,-8.931513358234497,3564.000230755995,3564.000230755995
2018-09-19 08:00:00,BUY,1203.84,2.96052650747275,0.0,0.0,3564.000230755995
2018-09-25 02:00:00,SELL,1199.35,2.96052650747275,-13.292764018552589,3550.7074667374422,3550.7074667374422
2018-10-03 14:00:00,BUY,1202.52,2.952722172385858,0.0,0.0,3550.7074667374422
2018-10-09 14:00:00,SELL,1186.8,2.952722172385858,-46.41679254990595,3504.2906741875363,3504.2906741875363
2018-10-11 23:00:00,BUY,1224.19,2.862538228696147,0.0,0.0,3504.2906741875363
2018-10-30 21:00:00,SELL,1222.79,2.862538228696147,-4.007553520174952,3500.283120667362,3500.283120667362
2018-11-05 04:00:00,BUY,1231.83,2.8415309910193467,0.0,0.0,3500.283120667362
2018-11-08 17:00:00,SELL,1224.18,2.8415309910193467,-21.73771208129756,3478.5454085860642,3478.5454085860642
2018-11-19 03:00:00,BUY,1222.19,2.846157642090071,0.0,0.0,3478.5454085860642
2018-11-28 02:00:00,SELL,1214.62,2.846157642090071,-21.54541335062231,3456.999995235442,3456.999995235442
2018-11-30 18:00:00,BUY,1221.54,2.830034215200028,0.0,0.0,3456.999995235442
2018-12-14 23:00:00,SELL,1238.14,2.830034215200028,46.97856797232089,3503.978563207763,3503.978563207763
2018-12-18 21:00:00,BUY,1248.86,2.8057416869847405,0.0,0.0,3503.978563207763
2019-01-21 02:00:00,SELL,1283.45,2.8057416869847405,97.05060495280259,3601.0291681605654,3601.0291681605654
2019-01-28 06:00:00,BUY,1303.16,2.7633054791127454,0.0,0.0,3601.0291681605654
2019-02-07 09:00:00,SELL,1304.46,2.7633054791127454,3.592297122846503,3604.621465283412,3604.621465283412
2019-02-15 15:00:00,BUY,1317.48,2.735997104535486,0.0,0.0,3604.621465283412
2019-02-27 09:00:00,SELL,1326.79,2.735997104535486,25.472133043225313,3630.093598326637,3630.093598326637
2019-03-12 15:00:00,BUY,1298.3,2.7960360458496782,0.0,0.0,3630.093598326637
2019-03-28 20:00:00,SELL,1291.04,2.7960360458496782,-20.29922169286874,3609.7943766337685,3609.7943766337685
2019-04-09 05:00:00,BUY,1299.12,2.7786458345909297,0.0,0.0,3609.7943766337685
2019-04-15 06:00:00,SELL,1289.19,2.7786458345909297,-27.591953137487508,3582.202423496281,3582.202423496281
2019-04-26 17:00:00,BUY,1286.63,2.784174489555102,0.0,0.0,3582.202423496281
2019-05-02 20:00:00,SELL,1271.05,2.784174489555102,-43.377438547268866,3538.824984949012,3538.824984949012
2019-05-07 08:00:00,BUY,1282.37,2.7595974523335793,0.0,0.0,3538.824984949012
2019-05-17 23:00:00,SELL,1277.59,2.7595974523335793,-13.19087582215434,3525.6341091268573,3525.6341091268573
2019-05-27 11:00:00,BUY,1286.08,2.7413800923168523,0.0,0.0,3525.6341091268573
2019-07-02 05:00:00,SELL,1389.12,2.7413800923168523,282.4718047123283,3808.1059138391856,3808.1059138391856
2019-07-04 04:00:00,BUY,1420.71,2.6804245157978657,0.0,0.0,3808.1059138391856
2019-07-08 19:00:00,SELL,1396.92,2.6804245157978657,-63.76729923083076,3744.338614608355,3744.338614608355
2019-07-11 14:00:00,BUY,1420.24,2.63641258844164,0.0,0.0,3744.338614608355
2019-07-26 12:00:00,SELL,1418.72,2.63641258844164,-4.007347134431257,3740.331267473923,3740.331267473923
2019-07-31 05:00:00,BUY,1428.36,2.618619442909297,0.0,0.0,3740.331267473923
2019-08-01 16:00:00,SELL,1405.09,2.618619442909297,-60.935274436499185,3679.395993037424,3679.395993037424
2019-08-01 23:00:00,BUY,1444.56,2.5470703833952375,0.0,0.0,3679.395993037424
2019-08-20 07:00:00,SELL,1495.2,2.5470703833952375,128.98364421513543,3808.3796372525594,3808.3796372525594
2019-08-26 07:00:00,BUY,1543.0,2.4681656754715227,0.0,0.0,3808.3796372525594
2019-09-06 12:00:00,SELL,1505.22,2.4681656754715227,-93.24729921931385,3715.1323380332456,3715.1323380332456
2019-09-18 16:00:00,BUY,1504.64,2.469117089824307,0.0,0.0,3715.1323380332456
2019-09-27 14:00:00,SELL,1494.91,2.469117089824307,-24.024509283990938,3691.1078287492546,3691.1078287492546
2019-10-04 13:00:00,BUY,1509.41,2.445397757235777,0.0,0.0,3691.1078287492546
2019-10-14 02:00:00,SELL,1484.67,2.445397757235777,-60.499140514013106,3630.608688235241,3630.608688235241
2019-10-24 04:00:00,BUY,1493.25,2.4313468529953064,0.0,0.0,3630.608688235241
2019-10-30 09:00:00,SELL,1489.08,2.4313468529953064,-10.138716376990487,3620.4699718582506,3620.4699718582506
2019-10-31 18:00:00,BUY,1509.67,2.3981863399671783,0.0,0.0,3620.4699718582506
2019-11-06 08:00:00,SELL,1485.86,2.3981863399671783,-57.10081675461879,3563.3691551036313,3563.3691551036313
2019-11-19 07:00:00,BUY,1472.16,2.4205039908050967,0.0,0.0,3563.3691551036313
2019-11-25 06:00:00,SELL,1461.7,2.4205039908050967,-25.318471743821192,3538.05068335981,3538.05068335981
2019-12-03 16:00:00,BUY,1478.24,2.3934210164518683,0.0,0.0,3538.05068335981
2019-12-10 04:00:00,SELL,1460.95,2.3934210164518683,-41.382249374452385,3496.6684339853573,3496.6684339853573
2019-12-12 13:00:00,BUY,1474.75,2.3710245356740853,0.0,0.0,3496.6684339853573
2020-01-14 01:00:00,SELL,1545.26,2.3710245356740853,167.1809400103798,3663.849373995737,3663.849373995737
2020-01-20 11:00:00,BUY,1560.47,2.3479140092380737,0.0,0.0,3663.849373995737
2020-02-05 01:00:00,SELL,1554.09,2.3479140092380737,-14.979691378939151,3648.869682616798,3648.869682616798
2020-02-11 03:00:00,BUY,1570.52,2.3233512993255725,0.0,0.0,3648.869682616798
2020-02-12 21:00:00,SELL,1565.55,2.3233512993255725,-11.547055957647899,3637.32262665915,3637.32262665915
2020-02-13 09:00:00,BUY,1575.17,2.3091619486526214,0.0,0.0,3637.32262665915
2020-03-02 02:00:00,SELL,1597.04,2.3091619486526214,50.50137181703258,3687.823998476182,3687.823998476182
2020-03-05 13:00:00,BUY,1647.87,2.237933816670115,0.0,0.0,3687.823998476182
2020-03-12 18:00:00,SELL,1566.47,2.237933816670115,-182.16781267694705,3505.656185799235,3505.656185799235
2020-03-24 16:00:00,BUY,1598.79,2.192693340463247,0.0,0.0,3505.656185799235
2020-04-02 11:00:00,SELL,1586.91,2.192693340463247,-26.049196884702724,3479.606988914532,3479.606988914532
2020-04-06 10:00:00,BUY,1631.32,2.133000875925344,0.0,0.0,3479.606988914532
2020-04-21 03:00:00,SELL,1689.86,2.133000875925344,124.86587127666917,3604.472860191201,3604.472860191201
2020-04-23 21:00:00,BUY,1729.02,2.0846912471753947,0.0,0.0,3604.472860191201
2020-04-30 23:00:00,SELL,1686.74,2.0846912471753947,-88.14074593057558,3516.332114260625,3516.332114260625
2020-05-08 12:00:00,BUY,1721.64,2.042431701320035,0.0,0.0,3516.332114260625
2020-05-25 07:00:00,SELL,1726.85,2.042431701320035,10.641069163876637,3526.973183424502,3526.973183424502
2020-06-01 16:00:00,BUY,1732.54,2.0357239564018736,0.0,0.0,3526.973183424502
2020-06-04 03:00:00,SELL,1700.15,2.0357239564018736,-65.93709894785661,3461.0360844766456,3461.0360844766456
2020-06-11 05:00:00,BUY,1732.25,1.9980003374089452,0.0,0.0,3461.0360844766456
2020-08-12 02:00:00,SELL,1909.09,1.9980003374089452,353.3263796673973,3814.362464144043,3814.362464144043
2020-08-19 06:00:00,BUY,1994.01,1.9129103987161764,0.0,0.0,3814.362464144043
2020-08-21 01:00:00,SELL,1948.68,1.9129103987161764,-86.71222837380401,3727.650235770239,3727.650235770239
2020-08-31 05:00:00,BUY,1970.76,1.8914785340529738,0.0,0.0,3727.650235770239
2020-09-04 02:00:00,SELL,1927.93,1.8914785340529738,-81.01202561348873,3646.63821015675,3646.63821015675
2020-09-11 13:00:00,BUY,1946.54,1.8733949521493265,0.0,0.0,3646.63821015675
2020-09-21 07:00:00,SELL,1953.36,1.8733949521493265,12.77655357365802,3659.414763730408,3659.414763730408
2020-10-01 08:00:00,BUY,1892.96,1.9331706764698715,0.0,0.0,3659.414763730408
2020-10-08 13:00:00,SELL,1893.49,1.9331706764698715,1.024580458528817,3660.439344188937,3660.439344188937
